지역명(쿼리용),지역평균고도,강수계속시간,최다강수량(1H),일강수량,최대풍속,평균기온,전일침수발생여부,침수발생여부(지도학습용)
,267,9.58,27.1,68.1,7.1,22,0,0
,267,2,4.2,4.5,6.2,20.2,0,0
,267,0,0,0,6.5,20.9,0,0
,267,0,0,0,3.8,21.8,0,0
,267,0,0,0,3.5,21.2,0,0
,267,0,0,0,3.6,22.6,0,0
,267,5.67,0,0,3.7,21.6,0,0
,267,9.28,0.7,1.3,3.7,21.5,0,0
,267,12.25,5,13.1,4.4,20.2,0,0
,267,0,0,0,3.3,20.3,0,0
,267,2.17,12.7,13.3,10.6,21.1,0,0
,267,0,0,0,3.3,20.7,0,0
,267,0,0,0,4.5,22.3,0,0
,267,6.17,3.5,3.6,6.1,22.9,0,0
,267,2.92,0,0,6.2,23.6,0,0
,267,11.92,2,6.4,4.3,18.8,0,0
,267,6.08,3.8,4.6,4,19.4,0,0
,267,8.58,0.9,3.5,2.9,18.8,0,0
,267,3.5,0.3,0.4,3.7,20.9,0,0
,267,13.33,4.4,14.2,4.7,19.9,0,0
,267,4.83,0.3,0.3,6,15.2,0,0
,267,0,0,0,5.9,17.9,0,0
,267,0,0,0,4.1,19.6,0,0
,267,0,0,0,4.2,19.7,0,0
,267,7.83,0,0,3.8,19,0,0
,267,2.17,0,0,5.7,10.7,0,0
,267,0,0,0,7.1,5.6,0,0
,267,4.08,4.8,5.6,3.6,9.6,0,0
,267,2.75,3.1,4.4,5.4,10.9,0,0
,267,0,0,0,3.7,9.5,0,0
,267,0,0,0,3.6,9.8,0,0
,267,0,0,0,4.9,10.8,0,0
,267,0,0,0,3.4,11.4,0,0
,267,0,0,0,3.2,11.4,0,0
,267,0,0,0,3.5,11.7,0,0
,267,0,0,0,3,13,0,0
,267,0.75,0,0,4,13.4,0,0
,267,0,0,0,3.7,12.7,0,0
,267,0,0,0,3.7,14.6,0,0
,267,0,0,0,3.1,13.8,0,0
,267,0.58,0.7,0.7,3.9,14.1,0,0
,267,0,0,0,4,12.9,0,0
,267,0,0,0,3.5,11.5,0,0
,267,0,0,0,3.7,12.1,0,0
,267,0.25,0,0,2.7,12.1,0,0
,267,0,0,0,2.7,13,0,0
,267,0,0,0,2.8,14.1,0,0
,267,0,0,0,4.9,15.3,0,0
,267,18.5,0,25.7,9.3,8.6,0,0
,267,11.08,0,2,5.1,4.9,0,0
,267,4.58,0,0.3,5.7,4.2,0,0
,267,0.17,0,0,6.8,5.3,0,0
,267,0,0,0,5.8,4.5,0,0
,267,0,0,0,3.3,7.3,0,0
,267,0,0,0,5.7,11.3,0,0
,267,0,0,0,3.2,10.1,0,0
,267,0,0,0,4.4,8.5,0,0
,267,0,0,0,3.4,7.5,0,0
,267,2.08,0,0,5.5,11.9,0,0
,267,0,0,0,3.6,12.9,0,0
,267,0,0,0,3,10.4,0,0
,267,2.92,0,5.9,7.9,10.4,0,0
,267,2.92,0,1.3,7.3,2.7,0,0
,267,0,0,0,5.5,-0.6,0,0
,267,0.17,0,0,4.4,4.1,0,0
,267,0,0,0,4.7,5.7,0,0
,267,0.83,0,0,4.3,2.9,0,0
,267,0,0,0,3.9,3.4,0,0
,267,0,0,0,2.8,5.1,0,0
,267,0,0,0,2.9,7.6,0,0
,267,13.75,0,27.2,8.4,5.7,0,0
,267,0,0,0,7.2,-1.3,0,0
,267,2.58,0,0.1,4.6,1.3,0,0
,267,2,0,0.4,5.8,1.9,0,0
,267,0,0,0,4.8,1.4,0,0
,267,0,0,0,2.9,2.9,0,0
,267,0,0,0,2.8,5.4,0,0
,267,0,0,0,2.6,6.8,0,0
,267,0,0,0,2.6,6.7,0,0
,267,0,0,0,3.5,6.5,0,0
,267,2.78,0,0.7,3.4,7,0,0
,267,0,0,0,3.6,6,0,0
,267,0,0,0,6.6,1.2,0,0
,267,0,0,0,4.1,-2.2,0,0
,267,7.58,0,1.2,3.6,3.7,0,0
,267,4.25,0,2.1,3.9,7.2,0,0
,267,0.38,0,0,4.6,6.4,0,0
,267,0,0,0,8.1,-5.6,0,0
,267,4.33,0,2.8,3.6,-5.7,0,0
,267,1.17,0,0.2,4.9,-0.8,0,0
,267,0.33,0,0,5.1,5.2,0,0
,267,0,0,0,4.4,5.2,0,0
,267,0,0,0,3.3,2.2,0,0
,267,0,0,0,2.8,2.7,0,0
,267,2.33,0,0.2,6.2,-0.3,0,0
,267,0,0,0,7,-11.7,0,0
,267,0,0,0,4.8,-12.1,0,0
,267,2.08,0,0,3.1,-7.6,0,0
,267,0,0,0,3.1,-4.1,0,0
,267,1.58,0,0.2,5.9,0.4,0,0
,267,0.5,0,0,6.6,-3.9,0,0
,267,0,0,0,5.4,-6.7,0,0
